time_s,avg_waiting_time,max_waiting_time,throughput,conflict_count
2292.0,0.14285714285714285,4.0,0,115
2293.0,0.1724137931034483,5.0,0,115
2294.0,0.2222222222222222,6.0,0,115
2295.0,0.32,7.0,0,115
2296.0,0.4,8.0,0,115
2297.0,0.5,9.0,0,115
2298.0,0.5833333333333334,10.0,0,115
2299.0,0.20833333333333334,5.0,0,115
2300.0,0.0,0.0,0,115
2301.0,0.041666666666666664,1.0,0,115
2302.0,0.08695652173913043,2.0,0,115
2303.0,0.0,0.0,0,115
2304.0,0.0,0.0,0,115
2305.0,0.0,0.0,0,115
2306.0,0.0,0.0,0,115
2307.0,0.0,0.0,0,115
2308.0,0.04,1.0,0,115
2309.0,0.07692307692307693,2.0,0,115
2310.0,0.12,3.0,0,115
2311.0,0.17391304347826086,4.0,0,115
2312.0,0.2608695652173913,5.0,0,115
2313.0,0.3333333333333333,6.0,0,115
2314.0,0.43478260869565216,7.0,0,115
2315.0,0.5,8.0,0,115
2316.0,0.5833333333333334,9.0,0,115
2317.0,0.68,10.0,0,115
2318.0,0.8333333333333334,11.0,0,115
2319.0,0.9583333333333334,12.0,0,115
2320.0,1.1304347826086956,13.0,0,115
2321.0,1.25,14.0,0,115
2322.0,1.25,15.0,0,115
2323.0,1.32,16.0,0,115
2324.0,1.56,17.0,0,115
2325.0,1.7307692307692308,18.0,0,115
2326.0,2.0,19.0,0,115
2327.0,2.074074074074074,20.0,0,115
2328.0,2.3333333333333335,21.0,0,116
2329.0,2.5,22.0,0,116
2330.0,2.75,23.0,0,116
2331.0,2.8461538461538463,24.0,0,116
2332.0,2.740740740740741,25.0,0,116
2333.0,1.9642857142857142,22.0,0,116
2334.0,1.3571428571428572,14.0,0,116
2335.0,1.1071428571428572,15.0,0,116
2336.0,1.1923076923076923,16.0,0,116
2337.0,1.1111111111111112,17.0,0,116
2338.0,1.1111111111111112,18.0,0,116
2339.0,1.1851851851851851,19.0,0,116
2340.0,1.3461538461538463,20.0,0,116
2341.0,1.4444444444444444,21.0,0,116
2342.0,1.12,22.0,0,116
2343.0,1.2307692307692308,23.0,0,116
2344.0,1.1923076923076923,24.0,0,116
2345.0,1.3076923076923077,25.0,0,116
2346.0,1.28,26.0,0,116
2347.0,1.36,27.0,0,116
2348.0,1.44,28.0,0,116
2349.0,1.6,29.0,0,116
2350.0,1.7307692307692308,30.0,0,117
2351.0,1.8518518518518519,31.0,0,118
2352.0,1.8888888888888888,32.0,0,118
2353.0,1.8888888888888888,33.0,0,118
2354.0,2.0,34.0,0,118
2355.0,2.111111111111111,35.0,0,118
2356.0,2.259259259259259,36.0,0,118
2357.0,2.25,37.0,0,118
2358.0,2.357142857142857,38.0,0,118
2359.0,2.3793103448275863,39.0,0,118
2360.0,2.5172413793103448,40.0,0,118
2361.0,2.6551724137931036,41.0,0,118
2362.0,2.793103448275862,42.0,0,118
2363.0,3.0357142857142856,43.0,0,118
2364.0,3.1785714285714284,44.0,0,118
2365.0,1.7142857142857142,25.0,0,118
2366.0,0.9259259259259259,18.0,0,118
2367.0,0.2962962962962963,8.0,0,118
2368.0,0.0,0.0,0,118
2369.0,0.0,0.0,0,118
2370.0,0.0,0.0,0,118
2371.0,0.0,0.0,0,118
2372.0,0.0,0.0,0,118
2373.0,0.0,0.0,0,118
2374.0,0.0,0.0,0,118
2375.0,0.0,0.0,0,118
2376.0,0.0,0.0,0,118
2377.0,0.0,0.0,0,118
2378.0,0.0,0.0,0,118
2379.0,0.0,0.0,0,118
2380.0,0.0,0.0,0,118
2381.0,0.0,0.0,0,118
2382.0,0.0,0.0,0,118
2383.0,0.0,0.0,0,118
2384.0,0.0,0.0,0,118
2385.0,0.0,0.0,0,118
2386.0,0.0,0.0,0,118
2387.0,0.0,0.0,0,118
2388.0,0.0,0.0,0,118
2389.0,0.0,0.0,0,118
2390.0,0.0,0.0,0,118
2391.0,0.0,0.0,0,118
2392.0,0.0,0.0,0,118
2393.0,0.05263157894736842,1.0,0,118
2394.0,0.10526315789473684,2.0,0,118
2395.0,0.2,3.0,0,118
2396.0,0.3,4.0,0,118
2397.0,0.14285714285714285,3.0,0,118
2398.0,0.0,0.0,0,118
2399.0,0.0,0.0,0,118
2400.0,0.0,0.0,0,118
2401.0,0.043478260869565216,1.0,0,118
2402.0,0.09090909090909091,2.0,0,118
2403.0,0.13043478260869565,3.0,0,118
2404.0,0.17391304347826086,4.0,0,118
2405.0,0.0,0.0,0,118
2406.0,0.0,0.0,0,118
2407.0,0.0,0.0,0,118
2408.0,0.0,0.0,0,118
2409.0,0.043478260869565216,1.0,0,118
2410.0,0.08695652173913043,2.0,0,118
2411.0,0.13043478260869565,3.0,0,118
2412.0,0.17391304347826086,4.0,0,118
2413.0,0.22727272727272727,5.0,0,118
2414.0,0.2608695652173913,6.0,0,118
2415.0,0.2916666666666667,7.0,0,118
2416.0,0.375,8.0,0,118
2417.0,0.44,9.0,0,118
2418.0,0.52,10.0,0,118
2419.0,0.64,11.0,0,118
2420.0,0.76,12.0,0,118
2421.0,0.88,13.0,0,118
2422.0,1.0416666666666667,14.0,0,118
2423.0,0.52,8.0,0,118
2424.0,0.25,6.0,0,118
2425.0,0.0,0.0,0,118
2426.0,0.0,0.0,0,118
2427.0,0.0,0.0,0,118
2428.0,0.0,0.0,0,118
2429.0,0.0,0.0,0,118
2430.0,0.0,0.0,0,118
2431.0,0.0,0.0,0,118
2432.0,0.0,0.0,0,118
2433.0,0.0,0.0,0,118
2434.0,0.0,0.0,0,118
2435.0,0.0,0.0,0,118
2436.0,0.0,0.0,0,118
2437.0,0.0,0.0,0,118
2438.0,0.0,0.0,0,118
2439.0,0.0,0.0,0,119
2440.0,0.0,0.0,0,119
2441.0,0.0,0.0,0,119
2442.0,0.0,0.0,0,119
2443.0,0.0,0.0,0,119
2444.0,0.0,0.0,0,119
2445.0,0.0,0.0,0,119
2446.0,0.0,0.0,0,119
2447.0,0.0,0.0,0,120
2448.0,0.0,0.0,0,120
2449.0,0.0,0.0,0,120
2450.0,0.0,0.0,0,120
2451.0,0.0,0.0,0,120
2452.0,0.0,0.0,0,120
2453.0,0.0,0.0,0,120
2454.0,0.0,0.0,0,120
2455.0,0.0,0.0,0,120
2456.0,0.047619047619047616,1.0,0,120
2457.0,0.09523809523809523,2.0,0,120
2458.0,0.14285714285714285,3.0,0,120
2459.0,0.19047619047619047,4.0,0,120
2460.0,0.23809523809523808,5.0,0,120
2461.0,0.0,0.0,0,120
2462.0,0.0,0.0,0,120
2463.0,0.0,0.0,0,120
2464.0,0.0,0.0,0,120
2465.0,0.0,0.0,0,120
2466.0,0.05555555555555555,1.0,0,120
2467.0,0.1,2.0,0,120
2468.0,0.15789473684210525,3.0,0,120
2469.0,0.2,4.0,0,120
2470.0,0.25,5.0,0,120
2471.0,0.2857142857142857,6.0,0,120
2472.0,0.0,0.0,0,120
2473.0,0.0,0.0,0,120
2474.0,0.0,0.0,0,120
2475.0,0.047619047619047616,1.0,0,120
2476.0,0.0,0.0,0,120
2477.0,0.0,0.0,0,120
2478.0,0.0,0.0,0,120
2479.0,0.0,0.0,0,120
2480.0,0.0,0.0,0,120
2481.0,0.0,0.0,0,120
2482.0,0.0,0.0,0,120
2483.0,0.0,0.0,0,120
2484.0,0.043478260869565216,1.0,0,120
2485.0,0.08695652173913043,2.0,0,120
2486.0,0.13043478260869565,3.0,0,120
2487.0,0.22727272727272727,4.0,0,120
2488.0,0.3181818181818182,5.0,0,120
2489.0,0.30434782608695654,6.0,0,120
2490.0,0.391304347826087,7.0,0,120
2491.0,0.4782608695652174,8.0,0,120
2492.0,0.4090909090909091,9.0,0,120
2493.0,0.43478260869565216,10.0,0,120
2494.0,0.4782608695652174,11.0,0,120
2495.0,0.5652173913043478,12.0,0,120
2496.0,0.6521739130434783,13.0,0,120
2497.0,0.7391304347826086,14.0,0,120
2498.0,0.8260869565217391,15.0,0,120
2499.0,0.0,0.0,0,120
2500.0,0.0,0.0,0,120
2501.0,0.0,0.0,0,120
2502.0,0.043478260869565216,1.0,0,120
2503.0,0.08333333333333333,2.0,0,120
2504.0,0.21739130434782608,3.0,0,120
2505.0,0.13043478260869565,2.0,0,120
2506.0,0.0,0.0,0,120
2507.0,0.041666666666666664,1.0,0,120
2508.0,0.08695652173913043,2.0,0,120
2509.0,0.16666666666666666,3.0,0,120
2510.0,0.16666666666666666,4.0,0,120
2511.0,0.20833333333333334,5.0,0,120
2512.0,0.2916666666666667,6.0,0,120
2513.0,0.4090909090909091,7.0,0,120
2514.0,0.4090909090909091,8.0,0,120
2515.0,0.4782608695652174,9.0,0,120
2516.0,0.43478260869565216,10.0,0,120
2517.0,0.44,11.0,0,120
2518.0,0.48,12.0,0,120
2519.0,0.56,13.0,0,120
2520.0,0.0,0.0,0,120
2521.0,0.0,0.0,0,120
2522.0,0.0,0.0,0,120
2523.0,0.041666666666666664,1.0,0,120
2524.0,0.08333333333333333,2.0,0,120
2525.0,0.125,3.0,0,120
2526.0,0.0,0.0,0,120
2527.0,0.0,0.0,0,120
2528.0,0.0,0.0,0,120
2529.0,0.0,0.0,0,120
2530.0,0.0,0.0,0,120
2531.0,0.0,0.0,0,120
2532.0,0.04,1.0,0,120
2533.0,0.11538461538461539,2.0,0,120
2534.0,0.20833333333333334,3.0,0,120
2535.0,0.16666666666666666,4.0,0,120
2536.0,0.20833333333333334,5.0,0,120
2537.0,0.24,6.0,0,120
2538.0,0.28,7.0,0,120
2539.0,0.32,8.0,0,120
2540.0,0.391304347826087,9.0,0,120
2541.0,0.4166666666666667,10.0,0,120
2542.0,0.4782608695652174,11.0,0,120
2543.0,0.5454545454545454,12.0,0,120
2544.0,0.7,13.0,0,120
2545.0,0.8421052631578947,14.0,0,120
2546.0,1.0,15.0,0,120
2547.0,1.1,16.0,0,120
2548.0,1.2380952380952381,17.0,0,120
2549.0,1.3636363636363635,18.0,0,120
2550.0,1.5454545454545454,19.0,0,120
2551.0,1.6521739130434783,20.0,0,120
2552.0,1.9090909090909092,21.0,0,120
2553.0,1.4090909090909092,22.0,0,120
2554.0,1.1363636363636365,23.0,0,120
2555.0,1.0869565217391304,24.0,0,120
2556.0,1.1363636363636365,25.0,0,120
2557.0,0.0,0.0,0,120
2558.0,0.09523809523809523,1.0,0,120
2559.0,0.18181818181818182,2.0,0,120
2560.0,0.13636363636363635,3.0,0,120
2561.0,0.18181818181818182,4.0,0,120
2562.0,0.0,0.0,0,120
2563.0,0.0,0.0,0,120
2564.0,0.0,0.0,0,120
2565.0,0.0,0.0,0,120
2566.0,0.0,0.0,0,120
2567.0,0.0,0.0,0,120
2568.0,0.0,0.0,0,120
2569.0,0.0,0.0,0,120
2570.0,0.047619047619047616,1.0,0,120
2571.0,0.09090909090909091,2.0,0,120
2572.0,0.13043478260869565,3.0,0,120
2573.0,0.17391304347826086,4.0,0,120
2574.0,0.21739130434782608,5.0,0,120
2575.0,0.2608695652173913,6.0,0,120
2576.0,0.3181818181818182,7.0,0,120
2577.0,0.36363636363636365,8.0,0,120
2578.0,0.391304347826087,9.0,0,120
2579.0,0.43478260869565216,10.0,0,120
2580.0,0.4782608695652174,11.0,0,120
2581.0,0.5,12.0,0,120
2582.0,0.5416666666666666,13.0,0,120
2583.0,0.5833333333333334,14.0,0,120
2584.0,0.6818181818181818,15.0,0,120
2585.0,0.7272727272727273,16.0,0,120
2586.0,0.7727272727272727,17.0,0,120
2587.0,0.8571428571428571,18.0,0,120
2588.0,0.9047619047619048,19.0,0,120
2589.0,0.9090909090909091,20.0,0,120
2590.0,0.9545454545454546,21.0,0,120
2591.0,0.0,0.0,0,120
2592.0,0.0,0.0,0,120
2593.0,0.0,0.0,0,120
2594.0,0.0,0.0,0,120
2595.0,0.0,0.0,0,120
2596.0,0.0,0.0,0,120
2597.0,0.0,0.0,0,120
2598.0,0.0,0.0,0,120
2599.0,0.0,0.0,0,120
2600.0,0.0,0.0,0,120
2601.0,0.0,0.0,0,120
2602.0,0.0,0.0,0,120
2603.0,0.0,0.0,0,120
2604.0,0.0,0.0,0,120
2605.0,0.0,0.0,0,120
2606.0,0.0,0.0,0,120
2607.0,0.0,0.0,0,120
2608.0,0.0,0.0,0,120
2609.0,0.0,0.0,0,120
2610.0,0.0,0.0,0,120
2611.0,0.0,0.0,0,120
2612.0,0.0,0.0,0,120
2613.0,0.0,0.0,0,120
2614.0,0.0,0.0,0,120
2615.0,0.0,0.0,0,120
2616.0,0.0,0.0,0,120
2617.0,0.0,0.0,0,120
2618.0,0.0,0.0,0,120
2619.0,0.0,0.0,0,120
2620.0,0.0,0.0,0,120
2621.0,0.0,0.0,0,121
2622.0,0.0,0.0,0,122
2623.0,0.0,0.0,0,122
2624.0,0.0,0.0,0,122
2625.0,0.0,0.0,0,122
2626.0,0.0,0.0,0,122
2627.0,0.0,0.0,0,122
2628.0,0.0,0.0,0,122
2629.0,0.0,0.0,0,122
2630.0,0.043478260869565216,1.0,0,122
2631.0,0.08333333333333333,2.0,0,122
2632.0,0.16666666666666666,3.0,0,122
2633.0,0.25,4.0,0,122
2634.0,0.20833333333333334,5.0,0,122
2635.0,0.25,6.0,0,122
2636.0,0.0,0.0,0,122
2637.0,0.0,0.0,0,122
2638.0,0.0,0.0,0,122
2639.0,0.0,0.0,0,122
2640.0,0.0,0.0,0,122
2641.0,0.0,0.0,0,122
2642.0,0.0,0.0,0,122
2643.0,0.0,0.0,0,122
2644.0,0.0,0.0,0,122
2645.0,0.0,0.0,0,122
2646.0,0.0,0.0,0,122
2647.0,0.0,0.0,0,122
2648.0,0.0,0.0,0,122
2649.0,0.0,0.0,0,122
2650.0,0.0,0.0,0,122
2651.0,0.0,0.0,0,122
2652.0,0.0,0.0,0,122
2653.0,0.038461538461538464,1.0,0,122
2654.0,0.07692307692307693,2.0,0,122
2655.0,0.0,0.0,0,122
2656.0,0.0,0.0,0,122
2657.0,0.0,0.0,0,122
2658.0,0.045454545454545456,1.0,0,122
2659.0,0.09090909090909091,2.0,0,122
2660.0,0.19047619047619047,3.0,0,122
2661.0,0.2727272727272727,4.0,0,122
2662.0,0.4090909090909091,5.0,0,122
2663.0,0.5217391304347826,6.0,0,122
2664.0,0.6521739130434783,7.0,0,122
2665.0,0.75,8.0,0,122
2666.0,0.875,9.0,0,122
2667.0,1.0,10.0,0,122
2668.0,1.16,11.0,0,122
2669.0,1.375,12.0,0,122
2670.0,1.5416666666666667,13.0,0,122
2671.0,1.64,14.0,0,123
2672.0,1.56,15.0,0,123
2673.0,1.6153846153846154,16.0,0,123
2674.0,1.7307692307692308,17.0,0,123
2675.0,1.8461538461538463,18.0,0,123
2676.0,1.9615384615384615,19.0,0,123
2677.0,2.0,20.0,0,123
2678.0,2.111111111111111,21.0,0,123
2679.0,2.142857142857143,22.0,0,123
2680.0,2.3333333333333335,23.0,0,123
2681.0,2.5384615384615383,24.0,0,123
2682.0,2.6538461538461537,25.0,0,123
2683.0,2.88,26.0,0,123
2684.0,1.92,25.0,0,123
2685.0,0.9615384615384616,24.0,0,123
2686.0,0.11538461538461539,2.0,0,123
2687.0,0.16,3.0,0,123
2688.0,0.25,4.0,0,123
2689.0,0.45454545454545453,5.0,0,123
2690.0,0.6363636363636364,6.0,0,123
2691.0,0.6818181818181818,7.0,0,123
2692.0,0.8571428571428571,8.0,0,123
2693.0,0.6666666666666666,9.0,0,123
2694.0,0.55,10.0,0,123
2695.0,0.5238095238095238,11.0,0,123
2696.0,0.0,0.0,0,123
2697.0,0.0,0.0,0,123
2698.0,0.0,0.0,0,123
2699.0,0.0,0.0,0,123
2700.0,0.0,0.0,0,123
2701.0,0.0,0.0,0,123
2702.0,0.0,0.0,0,123
2703.0,0.0,0.0,0,123
2704.0,0.0,0.0,0,123
2705.0,0.0,0.0,0,123
2706.0,0.0,0.0,0,123
2707.0,0.0,0.0,0,123
2708.0,0.0,0.0,0,124
2709.0,0.0,0.0,0,124
2710.0,0.0,0.0,0,124
2711.0,0.0,0.0,0,124
2712.0,0.0,0.0,0,124
2713.0,0.0,0.0,0,125
2714.0,0.0,0.0,0,125
2715.0,0.0,0.0,0,125
2716.0,0.0,0.0,0,126
2717.0,0.0,0.0,0,127
2718.0,0.047619047619047616,1.0,0,128
2719.0,0.0,0.0,0,129
2720.0,0.0,0.0,0,129
2721.0,0.0,0.0,0,129
2722.0,0.0,0.0,0,129
2723.0,0.0,0.0,0,129
2724.0,0.0,0.0,0,129
2725.0,0.0,0.0,0,129
2726.0,0.047619047619047616,1.0,0,129
2727.0,0.09523809523809523,2.0,0,129
2728.0,0.14285714285714285,3.0,0,129
2729.0,0.22727272727272727,4.0,0,129
2730.0,0.36363636363636365,5.0,0,129
2731.0,0.5,6.0,0,129
2732.0,0.6086956521739131,7.0,0,129
2733.0,0.75,8.0,0,129
2734.0,0.9166666666666666,9.0,0,129
2735.0,1.1304347826086956,10.0,0,129
2736.0,0.8695652173913043,8.0,0,129
2737.0,1.0416666666666667,9.0,0,129
2738.0,1.3478260869565217,10.0,0,129
2739.0,1.6818181818181819,11.0,0,129
2740.0,1.7727272727272727,12.0,0,129
2741.0,1.7727272727272727,13.0,0,129
2742.0,1.625,14.0,0,129
2743.0,1.72,15.0,0,129
2744.0,1.24,15.0,0,129
2745.0,1.3076923076923077,16.0,0,129
2746.0,1.4230769230769231,17.0,0,129
2747.0,1.5384615384615385,18.0,0,129
2748.0,1.6538461538461537,19.0,0,129
2749.0,1.7407407407407407,20.0,0,129
2750.0,2.0,21.0,0,129
2751.0,2.1923076923076925,22.0,0,129
2752.0,2.269230769230769,23.0,0,129
2753.0,2.3703703703703702,24.0,0,129
2754.0,2.6538461538461537,25.0,0,129
2755.0,2.740740740740741,26.0,0,129
2756.0,3.037037037037037,27.0,0,129
2757.0,3.2142857142857144,28.0,0,129
2758.0,3.6296296296296298,29.0,0,129
2759.0,3.8214285714285716,30.0,0,129
2760.0,4.142857142857143,31.0,0,129
2761.0,4.103448275862069,32.0,0,129
2762.0,4.379310344827586,33.0,0,129
2763.0,4.821428571428571,34.0,0,129
2764.0,5.107142857142857,35.0,0,129
2765.0,5.241379310344827,36.0,0,129
2766.0,5.75,37.0,0,129
2767.0,6.296296296296297,38.0,0,129
2768.0,6.62962962962963,39.0,0,130
2769.0,6.714285714285714,40.0,0,130
2770.0,7.071428571428571,41.0,0,130
2771.0,7.206896551724138,42.0,0,130
2772.0,7.586206896551724,43.0,0,130
2773.0,8.0,44.0,0,130
2774.0,7.266666666666667,45.0,0,130
2775.0,5.366666666666666,43.0,0,130
2776.0,4.266666666666667,36.0,0,130
2777.0,4.483870967741935,37.0,0,130
2778.0,4.806451612903226,38.0,0,130
2779.0,4.533333333333333,39.0,0,130
2780.0,4.6,40.0,0,130
2781.0,4.516129032258065,41.0,0,130
2782.0,4.625,42.0,0,130
2783.0,4.151515151515151,43.0,0,130
2784.0,3.9393939393939394,44.0,0,130
2785.0,4.21875,45.0,0,130
2786.0,4.548387096774194,46.0,0,130
2787.0,4.741935483870968,47.0,0,130
2788.0,4.8125,48.0,0,130
2789.0,4.735294117647059,49.0,0,130
2790.0,4.9411764705882355,50.0,0,130
2791.0,5.303030303030303,51.0,0,130
2792.0,5.515151515151516,52.0,0,130
2793.0,5.71875,53.0,0,130
2794.0,6.096774193548387,54.0,0,130
2795.0,6.125,55.0,0,130
2796.0,6.548387096774194,56.0,0,130
2797.0,6.838709677419355,57.0,0,130
2798.0,7.366666666666666,58.0,0,130
2799.0,7.419354838709677,59.0,0,130
2800.0,7.580645161290323,60.0,0,130
2801.0,7.870967741935484,61.0,0,130
2802.0,6.67741935483871,62.0,0,130
2803.0,5.225806451612903,63.0,0,130
2804.0,5.225806451612903,64.0,0,130
2805.0,5.15625,65.0,0,130
2806.0,5.28125,66.0,0,130
2807.0,5.375,67.0,0,130
2808.0,5.53125,68.0,0,130
2809.0,5.870967741935484,69.0,0,130
2810.0,5.666666666666667,70.0,0,130
2811.0,5.032258064516129,71.0,0,130
2812.0,4.032258064516129,72.0,0,130
2813.0,1.71875,43.0,0,130
2814.0,0.43333333333333335,13.0,0,130
2815.0,0.4827586206896552,14.0,0,130
2816.0,0.5555555555555556,15.0,0,130
2817.0,0.0,0.0,0,130
2818.0,0.0,0.0,0,130
2819.0,0.0,0.0,0,130
2820.0,0.03571428571428571,1.0,0,130
2821.0,0.0,0.0,0,130
2822.0,0.0,0.0,0,130
2823.0,0.03571428571428571,1.0,0,130
2824.0,0.10714285714285714,2.0,0,130
2825.0,0.1724137931034483,3.0,0,130
2826.0,0.10344827586206896,3.0,0,130
2827.0,0.14814814814814814,4.0,0,130
2828.0,0.19230769230769232,5.0,0,130
2829.0,0.2222222222222222,6.0,0,130
2830.0,0.2962962962962963,7.0,0,131
2831.0,0.35714285714285715,8.0,0,131
2832.0,0.42857142857142855,9.0,0,131
2833.0,0.5,10.0,0,131
2834.0,0.5714285714285714,11.0,0,131
2835.0,0.6428571428571429,12.0,0,131
2836.0,0.7142857142857143,13.0,0,131
2837.0,0.8518518518518519,14.0,0,131
2838.0,0.9629629629629629,15.0,0,131
2839.0,1.0740740740740742,16.0,0,131
2840.0,1.28,17.0,0,131
2841.0,1.3461538461538463,18.0,0,131
2842.0,1.4615384615384615,19.0,0,131
2843.0,1.5185185185185186,20.0,0,131
2844.0,1.6296296296296295,21.0,0,131
2845.0,1.2916666666666667,22.0,0,131
2846.0,0.92,23.0,0,131
2847.0,0.96,24.0,0,131
2848.0,1.1363636363636365,25.0,0,131
2849.0,1.1304347826086956,26.0,0,131
2850.0,1.173913043478261,27.0,0,131
2851.0,1.1666666666666667,28.0,0,131
2852.0,1.2608695652173914,29.0,0,131
2853.0,1.25,30.0,0,131
2854.0,1.2916666666666667,31.0,0,131
2855.0,1.3333333333333333,32.0,0,131
2856.0,1.32,33.0,0,131
2857.0,1.3076923076923077,34.0,0,131
2858.0,1.44,35.0,0,131
2859.0,1.5384615384615385,36.0,0,131
2860.0,1.6923076923076923,37.0,0,131
2861.0,1.7777777777777777,38.0,0,131
2862.0,2.12,39.0,0,131
2863.0,2.269230769230769,40.0,0,131
2864.0,2.230769230769231,41.0,0,131
2865.0,0.5185185185185185,7.0,0,131
2866.0,0.14814814814814814,4.0,0,131
2867.0,0.19230769230769232,5.0,0,131
2868.0,0.0,0.0,0,131
2869.0,0.0,0.0,0,131
2870.0,0.0,0.0,0,131
2871.0,0.037037037037037035,1.0,0,131
2872.0,0.07407407407407407,2.0,0,131
2873.0,0.15384615384615385,3.0,0,131
2874.0,0.24,4.0,0,131
2875.0,0.3076923076923077,5.0,0,131
2876.0,0.37037037037037035,6.0,0,131
2877.0,0.2222222222222222,5.0,0,131
2878.0,0.08,2.0,0,131
2879.0,0.0,0.0,0,131
2880.0,0.0,0.0,0,132
2881.0,0.041666666666666664,1.0,0,132
2882.0,0.08695652173913043,2.0,0,132
2883.0,0.0,0.0,0,132
2884.0,0.0,0.0,0,132
2885.0,0.0,0.0,0,132
2886.0,0.0,0.0,0,132
2887.0,0.04,1.0,0,132
2888.0,0.0,0.0,0,132
2889.0,0.0,0.0,0,132
2890.0,0.0,0.0,0,132
2891.0,0.0,0.0,0,132
2892.0,0.043478260869565216,1.0,0,132
2893.0,0.08333333333333333,2.0,0,132
2894.0,0.13043478260869565,3.0,0,132
2895.0,0.16666666666666666,4.0,0,132
2896.0,0.20833333333333334,5.0,0,132
2897.0,0.2916666666666667,6.0,0,132
2898.0,0.4090909090909091,7.0,0,132
2899.0,0.4583333333333333,8.0,0,132
2900.0,0.5909090909090909,9.0,0,132
2901.0,0.6521739130434783,10.0,0,132
2902.0,0.30434782608695654,6.0,0,132
2903.0,0.08695652173913043,2.0,0,132
2904.0,0.0,0.0,0,132
2905.0,0.08333333333333333,1.0,0,132
2906.0,0.17391304347826086,2.0,0,133
2907.0,0.13636363636363635,3.0,0,133
2908.0,0.18181818181818182,4.0,0,133
2909.0,0.21739130434782608,5.0,0,133
2910.0,0.25,6.0,0,133
2911.0,0.0,0.0,0,133
2912.0,0.0,0.0,0,133
2913.0,0.0,0.0,0,133
2914.0,0.0,0.0,0,133
2915.0,0.043478260869565216,1.0,0,133
2916.0,0.08695652173913043,2.0,0,133
2917.0,0.125,3.0,0,133
2918.0,0.0,0.0,0,133
2919.0,0.043478260869565216,1.0,0,133
2920.0,0.13043478260869565,2.0,0,133
2921.0,0.18181818181818182,3.0,0,133
2922.0,0.2608695652173913,4.0,0,133
2923.0,0.36363636363636365,5.0,0,133
2924.0,0.2727272727272727,6.0,0,133
2925.0,0.30434782608695654,7.0,0,133
2926.0,0.34782608695652173,8.0,0,133
2927.0,0.0,0.0,0,133
2928.0,0.045454545454545456,1.0,0,133
2929.0,0.08695652173913043,2.0,0,133
2930.0,0.13043478260869565,3.0,0,133
2931.0,0.18181818181818182,4.0,0,133
2932.0,0.21739130434782608,5.0,0,133
2933.0,0.25,6.0,0,133
2934.0,0.0,0.0,0,133
2935.0,0.0,0.0,0,133
2936.0,0.0,0.0,0,133
2937.0,0.0,0.0,0,133
2938.0,0.0,0.0,0,133
2939.0,0.0,0.0,0,133
2940.0,0.0,0.0,0,133
2941.0,0.0,0.0,0,133
2942.0,0.0,0.0,0,133
2943.0,0.0,0.0,0,133
2944.0,0.0,0.0,0,133
2945.0,0.07692307692307693,1.0,0,133
2946.0,0.08,2.0,0,133
2947.0,0.12,3.0,0,133
2948.0,0.16666666666666666,4.0,0,133
2949.0,0.0,0.0,0,133
2950.0,0.0,0.0,0,133
2951.0,0.0,0.0,0,133
2952.0,0.0,0.0,0,133
2953.0,0.0,0.0,0,133
2954.0,0.0,0.0,0,133
2955.0,0.038461538461538464,1.0,0,133
2956.0,0.0,0.0,0,133
2957.0,0.0,0.0,0,133
2958.0,0.0,0.0,0,133
2959.0,0.0,0.0,0,133
2960.0,0.0,0.0,0,133
2961.0,0.0,0.0,0,133
2962.0,0.0,0.0,0,133
2963.0,0.0,0.0,0,133
2964.0,0.0,0.0,0,133
2965.0,0.0,0.0,0,133
2966.0,0.0,0.0,0,133
2967.0,0.0,0.0,0,133
2968.0,0.0,0.0,0,133
2969.0,0.0,0.0,0,133
2970.0,0.05,1.0,0,133
2971.0,0.0,0.0,0,133
2972.0,0.0,0.0,0,133
2973.0,0.0,0.0,0,133
2974.0,0.0,0.0,0,133
2975.0,0.0,0.0,0,133
2976.0,0.0,0.0,0,133
2977.0,0.0,0.0,0,133
2978.0,0.0,0.0,0,133
2979.0,0.05,1.0,0,133
2980.0,0.0,0.0,0,133
2981.0,0.0,0.0,0,133
2982.0,0.0,0.0,0,133
2983.0,0.05263157894736842,1.0,0,133
2984.0,0.0,0.0,0,133
2985.0,0.0,0.0,0,133
2986.0,0.0,0.0,0,133
2987.0,0.0,0.0,0,133
2988.0,0.0,0.0,0,133
2989.0,0.0,0.0,0,133
2990.0,0.0,0.0,0,133
2991.0,0.0,0.0,0,133
2992.0,0.045454545454545456,1.0,0,133
2993.0,0.08695652173913043,2.0,0,133
2994.0,0.13043478260869565,3.0,0,134
2995.0,0.16666666666666666,4.0,0,134
2996.0,0.2727272727272727,5.0,0,134
2997.0,0.36363636363636365,6.0,0,134
2998.0,0.5,7.0,0,134
2999.0,0.3181818181818182,4.0,0,134
3000.0,0.18181818181818182,3.0,0,134
3001.0,0.09523809523809523,2.0,0,134
3002.0,0.14285714285714285,3.0,0,134
3003.0,0.047619047619047616,1.0,0,134
3004.0,0.09523809523809523,2.0,0,134
3005.0,0.18181818181818182,3.0,0,134
3006.0,0.09090909090909091,2.0,0,134
3007.0,0.13043478260869565,3.0,0,134
3008.0,0.25,4.0,0,134
3009.0,0.3333333333333333,5.0,0,134
3010.0,0.47619047619047616,6.0,0,134
3011.0,0.4090909090909091,7.0,0,134
3012.0,0.5,8.0,0,134
